Year,Age,RelMasc
2045,40,1027
2045,41,1031
2045,42,1034
2045,43,1033
2045,44,1026
2045,45,1014
2045,46,1015
2045,47,1001
2045,48,1021
2045,49,1012
2045,50,997
2045,51,976
2045,52,966
2045,53,973
2045,54,964
2045,55,962
2045,56,952
2045,57,939
2045,58,925
2045,59,917
2045,60,904
2045,61,894
2045,62,877
2045,63,865
2045,64,861
2045,65,858
2045,66,845
2045,67,847
2045,68,834
2045,69,835
2045,70,815
2045,71,811
2045,72,802
2045,73,799
2045,74,798
2045,75,791
2045,76,782
2045,77,760
2045,78,752
2045,79,745
2045,80,729
2045,81,718
2045,82,707
2045,83,694
2045,84,691
2045,85,666
2045,86,646
2045,87,632
2045,88,612
2045,89,583
2045,90,567
2045,91,536
2045,92,512
2045,93,504
2045,94,478
2045,95,454
2045,96,415
2045,97,387
2045,98,360
2045,99,335
2045,100,293
2046,0,1063
2046,1,1062
2046,2,1062
2046,3,1062
2046,4,1062
2046,5,1062
2046,6,1062
2046,7,1062
2046,8,1061
2046,9,1061
2046,10,1061
2046,11,1061
2046,12,1061
2046,13,1060
2046,14,1060
2046,15,1059
2046,16,1058
2046,17,1057
2046,18,1056
2046,19,1055
2046,20,1053
2046,21,1051
2046,22,1050
2046,23,1048
2046,24,1046
2046,25,1047
2046,26,1047
2046,27,1024
2046,28,1030
2046,29,1041
2046,30,1030
2046,31,1047
2046,32,1029
2046,33,1046
2046,34,1041
2046,35,1016
2046,36,1027
2046,37,1039
2046,38,1032
2046,39,1024
2046,40,1040
2046,41,1027
2046,42,1031
2046,43,1034
2046,44,1032
2046,45,1026
2046,46,1014
2046,47,1014
2046,48,1000
2046,49,1019
2046,50,1010
2046,51,995
2046,52,974
2046,53,964
2046,54,970
2046,55,962
2046,56,960
2046,57,949
2046,58,936
2046,59,922
2046,60,914
2046,61,900
2046,62,890
2046,63,873
2046,64,860
2046,65,857
2046,66,853
2046,67,840
2046,68,842
2046,69,829
2046,70,830
2046,71,809
2046,72,805
2046,73,796
2046,74,793
2046,75,792
2046,76,784
2046,77,774
2046,78,751
2046,79,743
2046,80,735
2046,81,719
2046,82,706
2046,83,694
2046,84,680
2046,85,676
2046,86,650
2046,87,630
2046,88,614
2046,89,592
2046,90,562
2046,91,545
2046,92,515
2046,93,490
2046,94,480
2046,95,454
2046,96,430
2046,97,393
2046,98,367
2046,99,340
2046,100,295
2047,0,1063
2047,1,1062
2047,2,1062
2047,3,1062
2047,4,1062
2047,5,1062
2047,6,1062
2047,7,1062
2047,8,1062
2047,9,1061
2047,10,1061
2047,11,1061
2047,12,1061
2047,13,1061
2047,14,1060
2047,15,1060
2047,16,1059
2047,17,1058
2047,18,1057
2047,19,1055
2047,20,1054
2047,21,1052
2047,22,1051
2047,23,1049
2047,24,1047
2047,25,1045
2047,26,1046
2047,27,1046
2047,28,1023
2047,29,1030
2047,30,1041
2047,31,1029
2047,32,1046
2047,33,1029
2047,34,1046
2047,35,1041
2047,36,1016
2047,37,1026
2047,38,1039
2047,39,1032
2047,40,1023
2047,41,1040
2047,42,1026
2047,43,1030
2047,44,1033
2047,45,1031
2047,46,1025
2047,47,1013
2047,48,1013
2047,49,999
2047,50,1018
2047,51,1009
2047,52,993
2047,53,972
2047,54,962
2047,55,968
2047,56,959
2047,57,957
2047,58,946
2047,59,933
2047,60,918
2047,61,910
2047,62,896
2047,63,886
2047,64,869
2047,65,856
2047,66,853
2047,67,849
2047,68,836
2047,69,837
2047,70,824
2047,71,824
2047,72,804
2047,73,799
2047,74,790
2047,75,786
2047,76,784
2047,77,776
2047,78,766
2047,79,743
2047,80,734
2047,81,724
2047,82,707
2047,83,694
2047,84,680
2047,85,665
2047,86,659
2047,87,633
2047,88,612
2047,89,593
2047,90,570
2047,91,540
2047,92,524
2047,93,493
2047,94,467
2047,95,456
2047,96,430
2047,97,407
2047,98,372
2047,99,346
2047,100,297
2048,0,1063
2048,1,1063
2048,2,1062
2048,3,1062
2048,4,1062
2048,5,1062
2048,6,1062
2048,7,1062
2048,8,1062
2048,9,1062
2048,10,1061
2048,11,1061
2048,12,1061
2048,13,1061
2048,14,1060
2048,15,1060
2048,16,1059
2048,17,1058
2048,18,1057
2048,19,1056
2048,20,1054
2048,21,1053
2048,22,1051
2048,23,1050
2048,24,1048
2048,25,1046
2048,26,1044
2048,27,1046
2048,28,1046
2048,29,1023
2048,30,1029
2048,31,1040
2048,32,1029
2048,33,1046
2048,34,1028
2048,35,1046
2048,36,1041
2048,37,1016
2048,38,1026
2048,39,1039
2048,40,1032
2048,41,1023
2048,42,1039
2048,43,1026
2048,44,1029
2048,45,1032
2048,46,1031
2048,47,1024
2048,48,1011
2048,49,1012
2048,50,997
2048,51,1016
2048,52,1007
2048,53,991
2048,54,970
2048,55,960
2048,56,965
2048,57,957
2048,58,954
2048,59,943
2048,60,929
2048,61,914
2048,62,906
2048,63,892
2048,64,882
2048,65,865
2048,66,852
2048,67,848
2048,68,845
2048,69,831
2048,70,832
2048,71,819
2048,72,819
2048,73,798
2048,74,793
2048,75,783
2048,76,779
2048,77,777
2048,78,768
2048,79,757
2048,80,733
2048,81,723
2048,82,713
2048,83,694
2048,84,680
2048,85,665
2048,86,649
2048,87,642
2048,88,615
2048,89,591
2048,90,571
2048,91,548
2048,92,519
2048,93,502
2048,94,470
2048,95,444
2048,96,432
2048,97,407
2048,98,385
2048,99,351
2048,100,301
2049,0,1063
2049,1,1063
2049,2,1062
2049,3,1062
2049,4,1062
2049,5,1062
2049,6,1062
2049,7,1062
2049,8,1062
2049,9,1062
2049,10,1061
2049,11,1061
2049,12,1061
2049,13,1061
2049,14,1061
2049,15,1060
2049,16,1059
2049,17,1059
2049,18,1057
2049,19,1056
2049,20,1055
2049,21,1054
2049,22,1052
2049,23,1051
2049,24,1049
2049,25,1048
2049,26,1046
2049,27,1044
2049,28,1045
2049,29,1045
2049,30,1023
2049,31,1029
2049,32,1040
2049,33,1029
2049,34,1046
2049,35,1028
2049,36,1045
2049,37,1041
2049,38,1015
2049,39,1026
2049,40,1038
2049,41,1031
2049,42,1023
2049,43,1039
2049,44,1025
2049,45,1029
2049,46,1032
2049,47,1030
2049,48,1023
2049,49,1010
2049,50,1011
2049,51,996
2049,52,1014
2049,53,1005
2049,54,989
2049,55,968
2049,56,957
2049,57,963
2049,58,954
2049,59,950
2049,60,939
2049,61,925
2049,62,910
2049,63,902
2049,64,888
2049,65,878
2049,66,861
2049,67,848
2049,68,844
2049,69,840
2049,70,826
2049,71,827
2049,72,813
2049,73,813
2049,74,792
2049,75,787
2049,76,777
2049,77,772
2049,78,769
2049,79,759
2049,80,748
2049,81,723
2049,82,712
2049,83,700
2049,84,680
2049,85,665
2049,86,649
2049,87,632
2049,88,624
2049,89,595
2049,90,569
2049,91,549
2049,92,526
2049,93,497
2049,94,478
2049,95,447
2049,96,420
2049,97,409
2049,98,385
2049,99,364
2049,100,306
2050,0,1063
2050,1,1063
2050,2,1062
2050,3,1062
2050,4,1062
2050,5,1062
2050,6,1062
2050,7,1062
2050,8,1062
2050,9,1062
2050,10,1062
2050,11,1061
2050,12,1061
2050,13,1061
2050,14,1061
2050,15,1060
2050,16,1060
2050,17,1059
2050,18,1058
2050,19,1057
2050,20,1056
2050,21,1054
2050,22,1053
2050,23,1052
2050,24,1050
2050,25,1049
2050,26,1047
2050,27,1045
2050,28,1043
2050,29,1045
2050,30,1045
2050,31,1023
2050,32,1029
2050,33,1040
2050,34,1029
2050,35,1046
2050,36,1028
2050,37,1045
2050,38,1040
2050,39,1015
2050,40,1026
2050,41,1038
2050,42,1031
2050,43,1022
2050,44,1038
2050,45,1024
2050,46,1028
2050,47,1031
2050,48,1028
2050,49,1021
2050,50,1009
2050,51,1009
2050,52,994
2050,53,1012
2050,54,1002
2050,55,987
2050,56,965
2050,57,954
2050,58,960
2050,59,950
2050,60,947
2050,61,936
2050,62,922
2050,63,906
2050,64,898
2050,65,884
2050,66,874
2050,67,857
2050,68,844
2050,69,839
2050,70,835
2050,71,821
2050,72,822
2050,73,808
2050,74,807
2050,75,786
2050,76,780
2050,77,769
2050,78,764
2050,79,760
2050,80,750
2050,81,737
2050,82,711
2050,83,699
2050,84,686
2050,85,666
2050,86,649
2050,87,633
2050,88,614
2050,89,603
2050,90,573
2050,91,547
2050,92,527
2050,93,504
2050,94,474
2050,95,454
2050,96,423
2050,97,398
2050,98,387
2050,99,364
2050,100,313
2051,0,1063
2051,1,1063
2051,2,1062
2051,3,1062
2051,4,1062
2051,5,1062
2051,6,1062
2051,7,1062
2051,8,1062
2051,9,1062
2051,10,1062
2051,11,1062
2051,12,1061
2051,13,1061
2051,14,1061
2051,15,1061
2051,16,1060
2051,17,1059
2051,18,1058
2051,19,1057
2051,20,1056
2051,21,1055
2051,22,1054
2051,23,1052
2051,24,1051
2051,25,1049
2051,26,1048
2051,27,1046
2051,28,1045
2051,29,1043
2051,30,1045
2051,31,1045
2051,32,1022
2051,33,1029
2051,34,1040
2051,35,1028
2051,36,1045
2051,37,1028
2051,38,1045
2051,39,1040
2051,40,1015
2051,41,1025
2051,42,1038
2051,43,1030
2051,44,1021
2051,45,1038
2051,46,1024
2051,47,1027
2051,48,1029
2051,49,1027
2051,50,1020
2051,51,1007
2051,52,1007
2051,53,992
2051,54,1010
2051,55,1000
2051,56,984
2051,57,962
2051,58,951
2051,59,956
2051,60,947
2051,61,943
2051,62,932
2051,63,918
2051,64,902
2051,65,894
2051,66,880
2051,67,870
2051,68,853
2051,69,839
2051,70,834
2051,71,830
2051,72,815
2051,73,816
2051,74,802
2051,75,800
2051,76,779
2051,77,773
2051,78,761
2051,79,755
2051,80,751
2051,81,739
2051,82,726
2051,83,699
2051,84,685
2051,85,671
2051,86,650
2051,87,633
2051,88,615
2051,89,594
2051,90,581
2051,91,551
2051,92,526
2051,93,505
2051,94,481
2051,95,450
2051,96,430
2051,97,400
2051,98,376
2051,99,365
2051,100,316
2052,0,1063
2052,1,1062
2052,2,1063
2052,3,1062
2052,4,1062
2052,5,1062
2052,6,1062
2052,7,1062
2052,8,1062
2052,9,1062
2052,10,1062
2052,11,1062
2052,12,1061
2052,13,1061
2052,14,1061
2052,15,1060
2052,16,1060
2052,17,1059
2052,18,1059
2052,19,1058
2052,20,1057
2052,21,1055
2052,22,1054
2052,23,1053
2052,24,1052
2052,25,1050
2052,26,1049
2052,27,1047
2052,28,1046
2052,29,1044
2052,30,1043
2052,31,1044
2052,32,1044
2052,33,1022
2052,34,1028
2052,35,1039
2052,36,1028
2052,37,1045
2052,38,1028
2052,39,1045
2052,40,1040
2052,41,1014
2052,42,1025
2052,43,1037
2052,44,1030
2052,45,1021
2052,46,1037
2052,47,1023
2052,48,1026
2052,49,1028
2052,50,1026
2052,51,1018
2052,52,1005
2052,53,1005
2052,54,990
2052,55,1008
2052,56,997
2052,57,981
2052,58,959
2052,59,948
2052,60,953
2052,61,943
2052,62,939
2052,63,928
2052,64,914
2052,65,898
2052,66,890
2052,67,876
2052,68,866
2052,69,848
2052,70,834
2052,71,829
2052,72,824
2052,73,810
2052,74,810
2052,75,795
2052,76,794
2052,77,772
2052,78,765
2052,79,753
2052,80,746
2052,81,740
2052,82,728
2052,83,713
2052,84,685
2052,85,671
2052,86,655
2052,87,633
2052,88,615
2052,89,594
2052,90,572
2052,91,559
2052,92,529
2052,93,503
2052,94,482
2052,95,456
2052,96,426
2052,97,407
2052,98,378
2052,99,355
2052,100,319
2053,0,1063
2053,1,1063
2053,2,1062
2053,3,1062
2053,4,1062
2053,5,1062
2053,6,1062
2053,7,1062
2053,8,1062
2053,9,1062
2053,10,1062
2053,11,1062
2053,12,1061
2053,13,1061
2053,14,1061
2053,15,1061
2053,16,1060
2053,17,1060
2053,18,1059
2053,19,1058
2053,20,1057
2053,21,1056
2053,22,1054
2053,23,1053
2053,24,1052
2053,25,1051
2053,26,1050
2053,27,1048
2053,28,1047
2053,29,1046
2053,30,1044
2053,31,1042
2053,32,1044
2053,33,1044
2053,34,1022
2053,35,1028
2053,36,1039
2053,37,1028
2053,38,1045
2053,39,1027
2053,40,1044
2053,41,1039
2053,42,1014
2053,43,1024
2053,44,1036
2053,45,1029
2053,46,1020
2053,47,1036
2053,48,1022
2053,49,1025
2053,50,1027
2053,51,1024
2053,52,1017
2053,53,1003
2053,54,1003
2053,55,987
2053,56,1005
2053,57,995
2053,58,978
2053,59,956
2053,60,945
2053,61,949
2053,62,939
2053,63,935
2053,64,924
2053,65,910
2053,66,894
2053,67,886
2053,68,871
2053,69,861
2053,70,843
2053,71,829
2053,72,824
2053,73,819
2053,74,804
2053,75,804
2053,76,789
2053,77,786
2053,78,764
2053,79,757
2053,80,744
2053,81,736
2053,82,729
2053,83,715
2053,84,699
2053,85,671
2053,86,655
2053,87,639
2053,88,616
2053,89,594
2053,90,573
2053,91,550
2053,92,537
2053,93,507
2053,94,480
2053,95,457
2053,96,432
2053,97,403
2053,98,385
2053,99,357
2053,100,317
2054,0,1063
2054,1,1063
2054,2,1063
2054,3,1062
2054,4,1062
2054,5,1062
2054,6,1062
2054,7,1062
2054,8,1062
2054,9,1062
2054,10,1062
2054,11,1062
2054,12,1062
2054,13,1061
2054,14,1061
2054,15,1061
2054,16,1060
2054,17,1060
2054,18,1059
2054,19,1058
2054,20,1057
2054,21,1056
2054,22,1055
2054,23,1054
2054,24,1053
2054,25,1052
2054,26,1050
2054,27,1049
2054,28,1048
2054,29,1047
2054,30,1045
2054,31,1044
2054,32,1042
2054,33,1044
2054,34,1044
2054,35,1022
2054,36,1028
2054,37,1039
2054,38,1028
2054,39,1045
2054,40,1027
2054,41,1044
2054,42,1039
2054,43,1014
2054,44,1024
2054,45,1036
2054,46,1028
2054,47,1019
2054,48,1035
2054,49,1020
2054,50,1023
2054,51,1025
2054,52,1022
2054,53,1015
2054,54,1001
2054,55,1001
2054,56,985
2054,57,1002
2054,58,992
2054,59,975
2054,60,953
2054,61,941
2054,62,945
2054,63,935
2054,64,931
2054,65,920
2054,66,906
2054,67,890
2054,68,881
2054,69,867
2054,70,856
2054,71,838
2054,72,824
2054,73,819
2054,74,813
2054,75,798
2054,76,797
2054,77,782
2054,78,779
2054,79,756
2054,80,748
2054,81,734
2054,82,724
2054,83,716
2054,84,701
2054,85,684
2054,86,655
2054,87,638
2054,88,621
2054,89,595
2054,90,572
2054,91,550
2054,92,528
2054,93,514
2054,94,483
2054,95,455
2054,96,433
2054,97,409
2054,98,381
2054,99,363
2054,100,316
2055,0,1063
2055,1,1063
2055,2,1063
2055,3,1062
2055,4,1062
2055,5,1062
2055,6,1062
2055,7,1062
2055,8,1062
2055,9,1062
2055,10,1062
2055,11,1062
2055,12,1062
2055,13,1062
2055,14,1061
2055,15,1061
2055,16,1060
2055,17,1060
2055,18,1059
2055,19,1058
2055,20,1057
2055,21,1056
2055,22,1055
2055,23,1054
2055,24,1053
2055,25,1052
2055,26,1051
2055,27,1050
2055,28,1049
2055,29,1047
2055,30,1046
2055,31,1045
2055,32,1043
2055,33,1042
2055,34,1043
2055,35,1043
2055,36,1022
2055,37,1028
2055,38,1039
2055,39,1027
2055,40,1044
2055,41,1027
2055,42,1043
2055,43,1038
2055,44,1013
2055,45,1023
2055,46,1035
2055,47,1027
2055,48,1018
2055,49,1034
2055,50,1019
2055,51,1022
2055,52,1023
2055,53,1020
2055,54,1012
2055,55,999
2055,56,998
2055,57,982
2055,58,999
2055,59,988
2055,60,972
2055,61,949
2055,62,937
2055,63,941
2055,64,931
2055,65,927
2055,66,916
2055,67,902
2055,68,886
2055,69,877
2055,70,862
2055,71,851
2055,72,833
2055,73,819
2055,74,813
2055,75,807
2055,76,791
2055,77,790
2055,78,774
2055,79,770
2055,80,747
2055,81,737
2055,82,723
2055,83,712
2055,84,703
2055,85,686
2055,86,668
2055,87,638
2055,88,620
2055,89,600
2055,90,573
2055,91,550
2055,92,528
2055,93,506
2055,94,490
2055,95,458
2055,96,431
2055,97,409
2055,98,386
2055,99,359
2055,100,317
2056,0,1063
2056,1,1063
2056,2,1063
2056,3,1062
2056,4,1062
2056,5,1062
2056,6,1062
2056,7,1062
2056,8,1062
2056,9,1062
2056,10,1062
2056,11,1062
2056,12,1062
2056,13,1062
2056,14,1061
2056,15,1061
2056,16,1060
2056,17,1060
2056,18,1059
2056,19,1058
2056,20,1057
2056,21,1056
2056,22,1056
2056,23,1055
2056,24,1054
2056,25,1052
2056,26,1051
2056,27,1050
2056,28,1049
2056,29,1048
2056,30,1047
2056,31,1046
2056,32,1045
2056,33,1043
2056,34,1041
2056,35,1043
2056,36,1043
2056,37,1021
2056,38,1028
2056,39,1038
2056,40,1027
2056,41,1044
2056,42,1026
2056,43,1043
2056,44,1038
2056,45,1012
2056,46,1022
2056,47,1034
2056,48,1026
2056,49,1017
2056,50,1032
2056,51,1017
2056,52,1020
2056,53,1021
2056,54,1018
2056,55,1010
2056,56,996
2056,57,995
2056,58,979
2056,59,996
2056,60,985
2056,61,968
2056,62,945
2056,63,934
2056,64,938
2056,65,928
2056,66,923
2056,67,912
2056,68,897
2056,69,881
2056,70,872
2056,71,857
2056,72,846
2056,73,828
2056,74,813
2056,75,807
2056,76,800
2056,77,784
2056,78,782
2056,79,766
2056,80,761
2056,81,737
2056,82,726
2056,83,710
2056,84,698
2056,85,688
2056,86,670
2056,87,651
2056,88,620
2056,89,600
2056,90,578
2056,91,551
2056,92,528
2056,93,506
2056,94,482
2056,95,465
2056,96,434
2056,97,408
2056,98,387
2056,99,365
2056,100,317
2057,0,1063
2057,1,1063
2057,2,1063
2057,3,1062
2057,4,1062
2057,5,1062
2057,6,1062
2057,7,1062
2057,8,1062
2057,9,1062
2057,10,1062
2057,11,1062
2057,12,1062
2057,13,1062
2057,14,1061
2057,15,1061
2057,16,1060
2057,17,1060
2057,18,1059
2057,19,1058
2057,20,1057
2057,21,1057
2057,22,1056
2057,23,1055
2057,24,1054
2057,25,1053
2057,26,1052
2057,27,1051
2057,28,1050
2057,29,1049
2057,30,1048
2057,31,1047
2057,32,1046
2057,33,1044
2057,34,1043
2057,35,1041
2057,36,1043
2057,37,1043
2057,38,1021
2057,39,1027
2057,40,1038
2057,41,1027
2057,42,1043
2057,43,1026
2057,44,1042
2057,45,1037
2057,46,1012
2057,47,1021
2057,48,1033
2057,49,1025
2057,50,1016
2057,51,1031
2057,52,1016
2057,53,1018
2057,54,1019
2057,55,1016
2057,56,1008
2057,57,994
2057,58,992
2057,59,976
2057,60,993
2057,61,981
2057,62,964
2057,63,942
2057,64,930
2057,65,934
2057,66,924
2057,67,919
2057,68,907
2057,69,893
2057,70,877
2057,71,867
2057,72,852
2057,73,840
2057,74,822
2057,75,807
2057,76,800
2057,77,793
2057,78,777
2057,79,774
2057,80,757
2057,81,751
2057,82,726
2057,83,714
2057,84,697
2057,85,684
2057,86,672
2057,87,653
2057,88,633
2057,89,600
2057,90,578
2057,91,556
2057,92,529
2057,93,506
2057,94,482
2057,95,457
2057,96,440
2057,97,410
2057,98,385
2057,99,365
2057,100,318
2058,0,1063
2058,1,1063
2058,2,1062
2058,3,1062
2058,4,1062
2058,5,1062
2058,6,1062
2058,7,1062
2058,8,1062
2058,9,1062
2058,10,1062
2058,11,1062
2058,12,1062
2058,13,1061
2058,14,1061
2058,15,1061
2058,16,1061
2058,17,1060
2058,18,1059
2058,19,1058
2058,20,1057
2058,21,1057
2058,22,1056
2058,23,1055
2058,24,1054
2058,25,1053
2058,26,1052
2058,27,1051
2058,28,1050
2058,29,1049
2058,30,1048
2058,31,1047
2058,32,1046
2058,33,1045
2058,34,1044
2058,35,1043
2058,36,1041
2058,37,1043
2058,38,1043
2058,39,1021
2058,40,1027
2058,41,1038
2058,42,1026
2058,43,1043
2058,44,1025
2058,45,1042
2058,46,1036
2058,47,1011
2058,48,1020
2058,49,1032
2058,50,1024
2058,51,1014
2058,52,1029
2058,53,1014
2058,54,1016
2058,55,1017
2058,56,1013
2058,57,1005
2058,58,991
2058,59,989
2058,60,973
2058,61,989
2058,62,977
2058,63,961
2058,64,938
2058,65,926
2058,66,930
2058,67,920
2058,68,915
2058,69,903
2058,70,888
2058,71,872
2058,72,862
2058,73,846
2058,74,835
2058,75,816
2058,76,801
2058,77,793
2058,78,786
2058,79,769
2058,80,765
2058,81,747
2058,82,740
2058,83,713
2058,84,700
2058,85,682
2058,86,668
2058,87,655
2058,88,635
2058,89,612
2058,90,578
2058,91,555
2058,92,533
2058,93,506
2058,94,482
2058,95,457
2058,96,433
2058,97,416
2058,98,387
2058,99,363
2058,100,319
2059,0,1063
2059,1,1063
2059,2,1063
2059,3,1062
2059,4,1062
2059,5,1062
2059,6,1062
2059,7,1062
2059,8,1062
2059,9,1062
2059,10,1062
2059,11,1062
2059,12,1062
2059,13,1062
2059,14,1061
2059,15,1061
2059,16,1061
2059,17,1060
2059,18,1059
2059,19,1058
2059,20,1058
2059,21,1057
2059,22,1056
2059,23,1055
2059,24,1054
2059,25,1054
2059,26,1053
2059,27,1052
2059,28,1051
2059,29,1050
2059,30,1049
2059,31,1048
2059,32,1047
2059,33,1046
2059,34,1045
2059,35,1044
2059,36,1042
2059,37,1041
2059,38,1043
2059,39,1043
2059,40,1021
2059,41,1027
2059,42,1037
2059,43,1026
2059,44,1042
2059,45,1025
2059,46,1041
2059,47,1035
2059,48,1010
2059,49,1019
2059,50,1030
2059,51,1022
2059,52,1012
2059,53,1027
2059,54,1012
2059,55,1013
2059,56,1015
2059,57,1011
2059,58,1002
2059,59,988
2059,60,986
2059,61,969
2059,62,985
2059,63,974
2059,64,957
2059,65,934
2059,66,922
2059,67,926
2059,68,915
2059,69,910
2059,70,898
2059,71,883
2059,72,867
2059,73,857
2059,74,841
2059,75,829
2059,76,810
2059,77,794
2059,78,786
2059,79,778
2059,80,760
2059,81,755
2059,82,736
2059,83,727
2059,84,700
2059,85,686
2059,86,666
2059,87,651
2059,88,636
2059,89,614
2059,90,590
2059,91,555
2059,92,533
2059,93,511
2059,94,483
2059,95,457
2059,96,433
2059,97,409
2059,98,393
2059,99,365
2059,100,320
2060,0,1063
2060,1,1063
2060,2,1063
