Country,Year,Age,PopMale,PopFemale,PopTotal,RelMasc
Portugal,2015,68,50124,61141,111265,81.981
Portugal,2015,69,50695,63298,113993,80.0894
Portugal,2015,70,47056,59208,106264,79.4757
Portugal,2015,71,44825,56325,101150,79.5828
Portugal,2015,72,41192,52710,93902,78.1484
Portugal,2015,73,40157,51536,91693,77.9203
Portugal,2015,74,39990,52186,92176,76.6297
Portugal,2015,75,39191,52664,91855,74.4171
Portugal,2015,76,38351,51606,89957,74.315
Portugal,2015,77,35591,50180,85771,70.9267
Portugal,2015,78,36098,51186,87284,70.5232
Portugal,2015,79,33487,49706,83193,67.3701
Portugal,2015,80,30077,45213,75290,66.5229
Portugal,2015,81,27982,44178,72160,63.3392
Portugal,2015,82,25938,41722,67660,62.1686
Portugal,2015,83,24013,38468,62481,62.4233
Portugal,2015,84,18485,31786,50271,58.1545
Portugal,2015,85,16899,29496,46395,57.2925
Portugal,2015,86,14342,27330,41672,52.4771
Portugal,2015,87,12075,23531,35606,51.3153
Portugal,2015,88,10704,22164,32868,48.2945
Portugal,2015,89,8459,18893,27352,44.7732
Portugal,2015,90,7007,15877,22884,44.133
Portugal,2015,91,5412,12955,18367,41.7754
Portugal,2015,92,4059,10216,14275,39.7318
Portugal,2015,93,3016,8044,11060,37.4938
Portugal,2015,94,2105,6356,8461,33.1183
Portugal,2015,95,1213,3830,5043,31.671
Portugal,2015,96,799,2679,3478,29.8246
Portugal,2015,97,598,1964,2562,30.4481
Portugal,2015,98,381,1512,1893,25.1984
Portugal,2015,99,223,1054,1277,21.1575
Portugal,2015,100,303,1663,1966,18.2201
Portugal,2016,0,43694,41835,85529,104.4436
Portugal,2016,1,42454,39968,82422,106.22
Portugal,2016,2,42301,40549,82850,104.3207
Portugal,2016,3,46206,43571,89777,106.0476
Portugal,2016,4,49171,46619,95790,105.4742
Portugal,2016,5,50427,49131,99558,102.6378
Portugal,2016,6,48943,47048,95991,104.0278
Portugal,2016,7,51337,48710,100047,105.3931
Portugal,2016,8,50223,47953,98176,104.7338
Portugal,2016,9,51405,49526,100931,103.794
Portugal,2016,10,53987,51043,105030,105.7677
Portugal,2016,11,52967,50680,103647,104.5126
Portugal,2016,12,54565,51926,106491,105.0822
Portugal,2016,13,55225,52256,107481,105.6816
Portugal,2016,14,55107,51993,107100,105.9893
Portugal,2016,15,59776,56746,116522,105.3396
Portugal,2016,16,58165,55916,114081,104.0221
Portugal,2016,17,56524,54237,110761,104.2167
Portugal,2016,18,55824,54379,110203,102.6573
Portugal,2016,19,55757,53039,108796,105.1245
Portugal,2016,20,54780,52479,107259,104.3846
Portugal,2016,21,53927,52307,106234,103.0971
Portugal,2016,22,55262,54590,109852,101.231
Portugal,2016,23,55234,54970,110204,100.4803
Portugal,2016,24,56191,55396,111587,101.4351
Portugal,2016,25,55847,55345,111192,100.907
Portugal,2016,26,55186,54756,109942,100.7853
Portugal,2016,27,55856,55722,111578,100.2405
Portugal,2016,28,55540,56001,111541,99.1768
Portugal,2016,29,56036,57163,113199,98.0284
Portugal,2016,30,57481,59016,116497,97.399
Portugal,2016,31,61201,63650,124851,96.1524
Portugal,2016,32,62354,65413,127767,95.3236
Portugal,2016,33,64983,69507,134490,93.4913
Portugal,2016,34,65626,70809,136435,92.6803
Portugal,2016,35,68688,74318,143006,92.4244
Portugal,2016,36,68965,74499,143464,92.5717
Portugal,2016,37,71030,77397,148427,91.7736
Portugal,2016,38,77636,83668,161304,92.7906
Portugal,2016,39,79318,86124,165442,92.0974
Portugal,2016,40,79971,86071,166042,92.9128
Portugal,2016,41,78158,85539,163697,91.3712
Portugal,2016,42,76099,83060,159159,91.6193
Portugal,2016,43,76289,83402,159691,91.4714
Portugal,2016,44,75873,82629,158502,91.8237
Portugal,2016,45,73818,79822,153640,92.4783
Portugal,2016,46,72160,78042,150202,92.463
Portugal,2016,47,71798,77672,149470,92.4374
Portugal,2016,48,71232,78515,149747,90.7241
Portugal,2016,49,72233,79516,151749,90.8408
Portugal,2016,50,72909,80034,152943,91.0975
Portugal,2016,51,73304,81112,154416,90.3738
Portugal,2016,52,71542,79170,150712,90.365
Portugal,2016,53,71245,78891,150136,90.3081
Portugal,2016,54,70834,78516,149350,90.216
Portugal,2016,55,70853,77399,148252,91.5425
Portugal,2016,56,67028,74266,141294,90.254
Portugal,2016,57,66490,74335,140825,89.4464
Portugal,2016,58,65609,73238,138847,89.5833
Portugal,2016,59,63439,71066,134505,89.2677
Portugal,2016,60,63314,72103,135417,87.8105
Portugal,2016,61,61418,69421,130839,88.4718
Portugal,2016,62,59351,68066,127417,87.1963
Portugal,2016,63,59801,69609,129410,85.9099
Portugal,2016,64,60366,68388,128754,88.2699
Portugal,2016,65,58878,67184,126062,87.6369
Portugal,2016,66,57184,65244,122428,87.6464
Portugal,2016,67,56758,67575,124333,83.9926
Portugal,2016,68,50211,60783,110994,82.607
Portugal,2016,69,49219,60692,109911,81.0964
Portugal,2016,70,49731,62747,112478,79.2564
Portugal,2016,71,46013,58643,104656,78.4629
Portugal,2016,72,43774,55685,99459,78.61
Portugal,2016,73,40119,52058,92177,77.066
Portugal,2016,74,39030,50826,89856,76.7914
Portugal,2016,75,38750,51354,90104,75.4566
Portugal,2016,76,37836,51689,89525,73.1993
Portugal,2016,77,36870,50520,87390,72.981
Portugal,2016,78,33937,48951,82888,69.3285
Portugal,2016,79,34348,49733,84081,69.0648
Portugal,2016,80,31657,48057,79714,65.8739
Portugal,2016,81,28250,43444,71694,65.0262
Portugal,2016,82,26031,42169,68200,61.7302
Portugal,2016,83,23865,39449,63314,60.4958
Portugal,2016,84,21970,36178,58148,60.7275
Portugal,2016,85,16483,29353,45836,56.1544
Portugal,2016,86,14955,26925,41880,55.5432
Portugal,2016,87,12504,24705,37209,50.6132
Portugal,2016,88,10355,21027,31382,49.2462
Portugal,2016,89,9057,19507,28564,46.4295
Portugal,2016,90,6984,16403,23387,42.5776
Portugal,2016,91,5701,13538,19239,42.1111
Portugal,2016,92,4286,10788,15074,39.7293
Portugal,2016,93,3149,8319,11468,37.8531
Portugal,2016,94,2298,6422,8720,35.7832
Portugal,2016,95,1547,4944,6491,31.2905
Portugal,2016,96,905,2907,3812,31.1318
Portugal,2016,97,567,1991,2558,28.4782
Portugal,2016,98,405,1400,1805,28.9286
Portugal,2016,99,252,1054,1306,23.9089
Portugal,2016,100,325,1731,2056,18.7753
Portugal,2017,0,44760,42317,87077,105.7731
Portugal,2017,1,43781,41921,85702,104.4369
Portugal,2017,2,42534,40038,82572,106.2341
Portugal,2017,3,42377,40623,83000,104.3178
Portugal,2017,4,46267,43631,89898,106.0416
Portugal,2017,5,49223,46651,95874,105.5133
Portugal,2017,6,50481,49169,99650,102.6683
Portugal,2017,7,48986,47094,96080,104.0175
Portugal,2017,8,51377,48754,100131,105.3801
Portugal,2017,9,50255,48012,98267,104.6717
Portugal,2017,10,51436,49594,101030,103.7142
Portugal,2017,11,54025,51117,105142,105.6889
Portugal,2017,12,53012,50769,103781,104.4181
Portugal,2017,13,54608,52004,106612,105.0073
Portugal,2017,14,55269,52324,107593,105.6284
Portugal,2017,15,55134,52072,107206,105.8803
Portugal,2017,16,59760,56779,116539,105.2502
Portugal,2017,17,58092,55875,113967,103.9678
Portugal,2017,18,56417,54168,110585,104.1519
Portugal,2017,19,55619,54243,109862,102.5367
Portugal,2017,20,55453,52802,108255,105.0206
Portugal,2017,21,54414,52161,106575,104.3193
Portugal,2017,22,53505,51911,105416,103.0706
Portugal,2017,23,54814,54190,109004,101.1515
Portugal,2017,24,54767,54543,109310,100.4107
Portugal,2017,25,55725,54969,110694,101.3753
Portugal,2017,26,55381,54951,110332,100.7825
Portugal,2017,27,54770,54395,109165,100.6894
Portugal,2017,28,55443,55397,110840,100.083
Portugal,2017,29,55135,55755,110890,98.888
Portugal,2017,30,55650,57024,112674,97.5905
Portugal,2017,31,57086,58948,116034,96.8413
Portugal,2017,32,60799,63651,124450,95.5193
Portugal,2017,33,62017,65451,127468,94.7533
Portugal,2017,34,64680,69546,134226,93.0032
Portugal,2017,35,65369,70830,136199,92.29
Portugal,2017,36,68471,74326,142797,92.1225
Portugal,2017,37,68761,74457,143218,92.3499
Portugal,2017,38,70765,77345,148110,91.4927
Portugal,2017,39,77315,83589,160904,92.4942
Portugal,2017,40,78943,86058,165001,91.7323
Portugal,2017,41,79559,86006,165565,92.504
Portugal,2017,42,77736,85490,163226,90.9299
Portugal,2017,43,75684,83025,158709,91.1581
Portugal,2017,44,75861,83360,159221,91.0041
Portugal,2017,45,75404,82561,157965,91.3313
Portugal,2017,46,73382,79755,153137,92.0093
Portugal,2017,47,71735,77970,149705,92.0033
Portugal,2017,48,71363,77588,148951,91.9769
Portugal,2017,49,70789,78437,149226,90.2495
Portugal,2017,50,71794,79426,151220,90.3911
Portugal,2017,51,72463,79954,152417,90.6309
Portugal,2017,52,72763,81000,153763,89.8309
Portugal,2017,53,70988,79049,150037,89.8025
Portugal,2017,54,70693,78750,149443,89.7689
Portugal,2017,55,70264,78372,148636,89.6545
Portugal,2017,56,70247,77262,147509,90.9205
Portugal,2017,57,66390,74128,140518,89.5613
Portugal,2017,58,65884,74162,140046,88.8379
Portugal,2017,59,65005,73094,138099,88.9334
Portugal,2017,60,62856,70904,133760,88.6494
Portugal,2017,61,62689,71910,134599,87.177
Portugal,2017,62,60783,69224,130007,87.8063
Portugal,2017,63,58697,67859,126556,86.4985
Portugal,2017,64,59119,69339,128458,85.2608
Portugal,2017,65,59653,68148,127801,87.5345
Portugal,2017,66,58120,66885,125005,86.8954
Portugal,2017,67,56351,64921,121272,86.7993
Portugal,2017,68,55814,67151,122965,83.1172
Portugal,2017,69,49378,60352,109730,81.8167
Portugal,2017,70,48274,60151,108425,80.2547
Portugal,2017,71,48769,62177,110946,78.4358
Portugal,2017,72,44967,57964,102931,77.5775
Portugal,2017,73,42661,54988,97649,77.5824
Portugal,2017,74,38969,51317,90286,75.9378
Portugal,2017,75,37753,50056,87809,75.4215
Portugal,2017,76,37404,50415,87819,74.1922
Portugal,2017,77,36314,50547,86861,71.842
Portugal,2017,78,35204,49275,84479,71.4439
Portugal,2017,79,32207,47502,79709,67.8014
Portugal,2017,80,32484,48159,80643,67.4516
Portugal,2017,81,29779,46280,76059,64.3453
Portugal,2017,82,26278,41525,67803,63.2824
Portugal,2017,83,23959,40021,63980,59.8661
Portugal,2017,84,21702,37115,58817,58.4723
Portugal,2017,85,19868,33858,53726,58.6804
Portugal,2017,86,14517,26798,41315,54.172
Portugal,2017,87,12982,24387,37369,53.2333
Portugal,2017,88,10688,21975,32663,48.6371
Portugal,2017,89,8652,18551,27203,46.639
Portugal,2017,90,7520,16887,24407,44.5313
Portugal,2017,91,5677,13897,19574,40.8505
Portugal,2017,92,4531,11275,15806,40.1863
Portugal,2017,93,3330,8853,12183,37.6144
Portugal,2017,94,2397,6711,9108,35.7175
Portugal,2017,95,1681,5038,6719,33.3664
Portugal,2017,96,1135,3753,4888,30.2425
Portugal,2017,97,630,2174,2804,28.9788
Portugal,2017,98,388,1413,1801,27.4593
Portugal,2017,99,256,978,1234,26.1759
Portugal,2017,100,352,1793,2145,19.6319
Portugal,2018,0,44063,42194,86257,104.4295
Portugal,2018,1,44834,42486,87320,105.5265
Portugal,2018,2,43874,42087,85961,104.246
Portugal,2018,3,42633,40189,82822,106.0813
Portugal,2018,4,42466,40744,83210,104.2264
Portugal,2018,5,46353,43744,90097,105.9642
Portugal,2018,6,49306,46770,96076,105.4223
Portugal,2018,7,50565,49282,99847,102.6034
Portugal,2018,8,49053,47216,96269,103.8906
Portugal,2018,9,51441,48882,100323,105.2351
Portugal,2018,10,50303,48145,98448,104.4823
Portugal,2018,11,51485,49719,101204,103.552
Portugal,2018,12,54080,51252,105332,105.5178
Portugal,2018,13,53056,50894,103950,104.248
Portugal,2018,14,54638,52137,106775,104.797
Portugal,2018,15,55282,52446,107728,105.4075
Portugal,2018,16,55091,52178,107269,105.5828
Portugal,2018,17,59668,56843,116511,104.9698
Portugal,2018,18,57984,55928,113912,103.6762
Portugal,2018,19,56271,54215,110486,103.7923
Portugal,2018,20,55387,54218,109605,102.1561
Portugal,2018,21,55153,52745,107898,104.5654
Portugal,2018,22,54095,52057,106152,103.9149
Portugal,2018,23,53162,51844,105006,102.5422
Portugal,2018,24,54468,54159,108627,100.5705
Portugal,2018,25,54449,54543,108992,99.8277
Portugal,2018,26,55446,55024,110470,100.7669
Portugal,2018,27,55140,55034,110174,100.1926
Portugal,2018,28,54546,54521,109067,100.0459
Portugal,2018,29,55214,55554,110768,99.388
Portugal,2018,30,54901,55959,110860,98.1093
Portugal,2018,31,55431,57278,112709,96.7754
Portugal,2018,32,56863,59222,116085,96.0167
Portugal,2018,33,60594,63934,124528,94.7759
Portugal,2018,34,61886,65744,127630,94.1318
Portugal,2018,35,64572,69834,134406,92.465
Portugal,2018,36,65282,71069,136351,91.8572
Portugal,2018,37,68385,74512,142897,91.7772
Portugal,2018,38,68636,74582,143218,92.0276
Portugal,2018,39,70594,77433,148027,91.1678
Portugal,2018,40,77075,83668,160743,92.12
Portugal,2018,41,78633,86093,164726,91.335
Portugal,2018,42,79265,86033,165298,92.1333
Portugal,2018,43,77405,85498,162903,90.5343
Portugal,2018,44,75362,83018,158380,90.7779
Portugal,2018,45,75507,83363,158870,90.5762
Portugal,2018,46,75067,82551,157618,90.9341
Portugal,2018,47,73040,79760,152800,91.5747
Portugal,2018,48,71344,77956,149300,91.5183
Portugal,2018,49,70953,77569,148522,91.4708
Portugal,2018,50,70352,78388,148740,89.7484
Portugal,2018,51,71311,79367,150678,89.8497
Portugal,2018,52,71944,79851,151795,90.0978
Portugal,2018,53,72215,80881,153096,89.2855
Portugal,2018,54,70421,78920,149341,89.2309
Portugal,2018,55,70102,78616,148718,89.1701
Portugal,2018,56,69651,78247,147898,89.0143
Portugal,2018,57,69632,77185,146817,90.2144
Portugal,2018,58,65783,74017,139800,88.8755
Portugal,2018,59,65296,74033,139329,88.1985
Portugal,2018,60,64392,72931,137323,88.2917
Portugal,2018,61,62314,70750,133064,88.0763
Portugal,2018,62,62098,71744,133842,86.555
Portugal,2018,63,60188,69005,129193,87.2227
Portugal,2018,64,58061,67610,125671,85.8763
Portugal,2018,65,58494,69075,127569,84.6819
Portugal,2018,66,58919,67852,126771,86.8346
Portugal,2018,67,57415,66536,123951,86.2916
Portugal,2018,68,55508,64514,120022,86.0402
Portugal,2018,69,54902,66644,121546,82.381
Portugal,2018,70,48546,59890,108436,81.0586
Portugal,2018,71,47350,59633,106983,79.4023
Portugal,2018,72,47746,61516,109262,77.6156
Portugal,2018,73,43842,57272,101114,76.5505
Portugal,2018,74,41462,54242,95704,76.4389
Portugal,2018,75,37777,50495,88272,74.8133
Portugal,2018,76,36541,49180,85721,74.3005
Portugal,2018,77,35996,49403,85399,72.862
Portugal,2018,78,34771,49335,84106,70.4794
Portugal,2018,79,33556,47934,81490,70.0046
Portugal,2018,80,30510,45949,76459,66.3997
Portugal,2018,81,30600,46494,77094,65.8149
Portugal,2018,82,27801,44457,72258,62.5346
Portugal,2018,83,24294,39494,63788,61.5131
Portugal,2018,84,21884,37862,59746,57.7994
Portugal,2018,85,19604,34668,54272,56.5478
Portugal,2018,86,17844,31278,49122,57.0497
Portugal,2018,87,12531,24224,36755,51.7297
Portugal,2018,88,11120,21804,32924,50.9998
Portugal,2018,89,9018,19380,28398,46.5325
Portugal,2018,90,7127,16062,23189,44.3718
Portugal,2018,91,6059,14349,20408,42.2259
Portugal,2018,92,4492,11568,16060,38.8313
Portugal,2018,93,3555,9237,12792,38.4865
Portugal,2018,94,2561,7113,9674,36.0045
Portugal,2018,95,1750,5313,7063,32.9381
Portugal,2018,96,1219,3854,5073,31.6295
Portugal,2018,97,802,2824,3626,28.3994
Portugal,2018,98,423,1601,2024,26.421
Portugal,2018,99,261,1009,1270,25.8672
Portugal,2018,100,366,1784,2150,20.5157
Portugal,2019,0,44223,42744,86967,103.4601
Portugal,2019,1,44140,42392,86532,104.1234
Portugal,2019,2,44930,42673,87603,105.2891
Portugal,2019,3,43977,42276,86253,104.0236
Portugal,2019,4,42747,40367,83114,105.8959
Portugal,2019,5,42574,40916,83490,104.0522
Portugal,2019,6,46465,43898,90363,105.8476
Portugal,2019,7,49397,46923,96320,105.2725
Portugal,2019,8,50658,49432,100090,102.4802
Portugal,2019,9,49124,47370,96494,103.7028
Portugal,2019,10,51516,49034,100550,105.0618
Portugal,2019,11,50386,48304,98690,104.3102
Portugal,2019,12,51562,49866,101428,103.4011
Portugal,2019,13,54144,51398,105542,105.3426
Portugal,2019,14,53099,51029,104128,104.0565
Portugal,2019,15,54655,52287,106942,104.5289
Portugal,2019,16,55259,52566,107825,105.1231
Portugal,2019,17,55005,52329,107334,105.1138
Portugal,2019,18,59556,57042,116598,104.4073
Portugal,2019,19,57847,56190,114037,102.9489
Portugal,2019,20,56065,54434,110499,102.9963
Portugal,2019,21,55123,54395,109518,101.3384
Portugal,2019,22,54880,52878,107758,103.7861
Portugal,2019,23,53808,52213,106021,103.0548
Portugal,2019,24,52851,52055,104906,101.5292
Portugal,2019,25,54161,54363,108524,99.6284
Portugal,2019,26,54141,54817,108958,98.7668
Portugal,2019,27,55146,55319,110465,99.6873
Portugal,2019,28,54882,55346,110228,99.1616
Portugal,2019,29,54297,54867,109164,98.9611
Portugal,2019,30,54988,55905,110893,98.3597
Portugal,2019,31,54738,56307,111045,97.2135
Portugal,2019,32,55323,57661,112984,95.9453
Portugal,2019,33,56786,59576,116362,95.3169
Portugal,2019,34,60537,64298,124835,94.1507
Portugal,2019,35,61851,66104,127955,93.5662
Portugal,2019,36,64578,70137,134715,92.0741
Portugal,2019,37,65268,71382,136650,91.4348
Portugal,2019,38,68337,74747,143084,91.4244
Portugal,2019,39,68554,74800,143354,91.6497
Portugal,2019,40,70441,77609,148050,90.764
Portugal,2019,41,76864,83834,160698,91.686
Portugal,2019,42,78366,86216,164582,90.895
Portugal,2019,43,78949,86141,165090,91.6509
Portugal,2019,44,77079,85602,162681,90.0435
Portugal,2019,45,75008,83106,158114,90.2558
Portugal,2019,46,75132,83466,158598,90.0151
Portugal,2019,47,74662,82609,157271,90.38
Portugal,2019,48,72664,79801,152465,91.0565
Portugal,2019,49,70925,78008,148933,90.9202
Portugal,2019,50,70521,77578,148099,90.9033
Portugal,2019,51,69854,78359,148213,89.1461
Portugal,2019,52,70779,79316,150095,89.2367
Portugal,2019,53,71330,79811,151141,89.3736
Portugal,2019,54,71604,80831,152435,88.5848
Portugal,2019,55,69762,78844,148606,88.4811
Portugal,2019,56,69462,78545,148007,88.4359
Portugal,2019,57,68999,78152,147151,88.2882
Portugal,2019,58,69004,77084,146088,89.5179
Portugal,2019,59,65188,73901,139089,88.2099
Portugal,2019,60,64696,73907,138603,87.537
Portugal,2019,61,63763,72781,136544,87.6094
Portugal,2019,62,61669,70589,132258,87.3635
Portugal,2019,63,61477,71572,133049,85.8953
Portugal,2019,64,59494,68808,128302,86.4638
Portugal,2019,65,57318,67376,124694,85.0718
Portugal,2019,66,57807,68779,126586,84.0475
Portugal,2019,67,58080,67504,125584,86.0393
Portugal,2019,68,56510,66184,122694,85.3832
Portugal,2019,69,54572,64020,118592,85.2421
Portugal,2019,70,53902,66119,120021,81.5227
Portugal,2019,71,47511,59375,106886,80.0185
Portugal,2019,72,46197,58987,105184,78.3173
Portugal,2019,73,46558,60783,107341,76.5971
Portugal,2019,74,42553,56443,98996,75.3911
Portugal,2019,75,40158,53343,93501,75.2826
Portugal,2019,76,36499,49538,86037,73.6788
Portugal,2019,77,35115,48067,83182,73.0543
Portugal,2019,78,34431,48186,82617,71.4544
Portugal,2019,79,32956,47854,80810,68.8678
Portugal,2019,80,31792,46347,78139,68.5956
Portugal,2019,81,28543,44124,72667,64.6882
Portugal,2019,82,28508,44439,72947,64.1509
Portugal,2019,83,25699,42315,68014,60.7326
Portugal,2019,84,22242,37171,59413,59.837
Portugal,2019,85,19709,35312,55021,55.8139
Portugal,2019,86,17510,32035,49545,54.659
Portugal,2019,87,15847,28652,44499,55.3085
Portugal,2019,88,10656,21563,32219,49.418
Portugal,2019,89,9299,19119,28418,48.6375
Portugal,2019,90,7350,16719,24069,43.962
Portugal,2019,91,5783,13520,19303,42.7737
Portugal,2019,92,4740,11968,16708,39.6056
Portugal,2019,93,3428,9461,12889,36.233
